id,visitors
air_00a91d42b08b08d9_2017-04-23,1.744457774195098
air_00a91d42b08b08d9_2017-04-24,21.361782493859664
air_00a91d42b08b08d9_2017-04-25,23.29786752684879
air_00a91d42b08b08d9_2017-04-26,27.24173130162933
air_00a91d42b08b08d9_2017-04-27,28.88226356526809
air_00a91d42b08b08d9_2017-04-28,35.23311879149844
air_00a91d42b08b08d9_2017-04-29,15.673578127857809
air_00a91d42b08b08d9_2017-04-30,1.744457774195098
air_00a91d42b08b08d9_2017-05-01,21.36244519907666
air_00a91d42b08b08d9_2017-05-02,23.298530232065787
air_00a91d42b08b08d9_2017-05-03,28.59376129797181
air_00a91d42b08b08d9_2017-05-04,30.23429356161057
air_00a91d42b08b08d9_2017-05-05,36.58514878784092
air_00a91d42b08b08d9_2017-05-06,14.32287354194932
air_00a91d42b08b08d9_2017-05-07,1.745120479412094
air_00a91d42b08b08d9_2017-05-08,21.36244519907666
air_00a91d42b08b08d9_2017-05-09,23.298530232065787
air_00a91d42b08b08d9_2017-05-10,27.242394006846325
air_00a91d42b08b08d9_2017-05-11,28.882926270485086
air_00a91d42b08b08d9_2017-05-12,35.23378149671544
air_00a91d42b08b08d9_2017-05-13,14.32287354194932
air_00a91d42b08b08d9_2017-05-14,1.745120479412094
air_00a91d42b08b08d9_2017-05-15,21.36244519907666
air_00a91d42b08b08d9_2017-05-16,23.298530232065787
air_00a91d42b08b08d9_2017-05-17,27.242394006846325
air_00a91d42b08b08d9_2017-05-18,28.882926270485086
air_00a91d42b08b08d9_2017-05-19,35.23378149671544
air_00a91d42b08b08d9_2017-05-20,14.32287354194932
air_00a91d42b08b08d9_2017-05-21,1.745120479412094
air_00a91d42b08b08d9_2017-05-22,21.36244519907666
air_00a91d42b08b08d9_2017-05-23,23.298530232065787
air_00a91d42b08b08d9_2017-05-24,27.242394006846325
air_00a91d42b08b08d9_2017-05-25,28.882926270485086
air_00a91d42b08b08d9_2017-05-26,35.23378149671544
air_00a91d42b08b08d9_2017-05-27,14.32287354194932
air_00a91d42b08b08d9_2017-05-28,1.745120479412094
air_00a91d42b08b08d9_2017-05-29,21.36244519907666
air_00a91d42b08b08d9_2017-05-30,23.298530232065787
air_00a91d42b08b08d9_2017-05-31,27.242394006846325
air_0164b9927d20bcc3_2017-04-23,-1.2732091061293431
air_0164b9927d20bcc3_2017-04-24,6.930558264083402
air_0164b9927d20bcc3_2017-04-25,10.021088921518412
air_0164b9927d20bcc3_2017-04-26,9.907102498096037
air_0164b9927d20bcc3_2017-04-27,10.524623494107345
air_0164b9927d20bcc3_2017-04-28,10.76647030803008
air_0164b9927d20bcc3_2017-04-29,7.2318265881086745
air_0164b9927d20bcc3_2017-04-30,-1.2732091061293431
air_0164b9927d20bcc3_2017-05-01,8.056129452522669
air_0164b9927d20bcc3_2017-05-02,9.76202006558276
air_0164b9927d20bcc3_2017-05-03,10.460095755915972
