id,visitors
air_00a91d42b08b08d9_2017-04-23,2.6000000000000005
air_00a91d42b08b08d9_2017-04-24,27.457142857142863
air_00a91d42b08b08d9_2017-04-25,35.86666666666666
air_00a91d42b08b08d9_2017-04-26,23.15
air_00a91d42b08b08d9_2017-04-27,33.938809523809525
air_00a91d42b08b08d9_2017-04-28,39.27333333333333
air_00a91d42b08b08d9_2017-04-29,22.9
air_00a91d42b08b08d9_2017-04-30,2.6000000000000005
air_00a91d42b08b08d9_2017-05-01,27.207142857142863
air_00a91d42b08b08d9_2017-05-02,30.52916666666667
air_00a91d42b08b08d9_2017-05-03,28.3
air_00a91d42b08b08d9_2017-05-04,30.875
air_00a91d42b08b08d9_2017-05-05,39.7
air_00a91d42b08b08d9_2017-05-06,9.883333333333335
air_00a91d42b08b08d9_2017-05-07,2.4400000000000004
air_00a91d42b08b08d9_2017-05-08,27.207142857142863
air_00a91d42b08b08d9_2017-05-09,30.52916666666667
air_00a91d42b08b08d9_2017-05-10,24.25
air_00a91d42b08b08d9_2017-05-11,33.83166666666666
air_00a91d42b08b08d9_2017-05-12,36.57333333333334
air_00a91d42b08b08d9_2017-05-13,9.883333333333335
air_00a91d42b08b08d9_2017-05-14,2.4400000000000004
air_00a91d42b08b08d9_2017-05-15,27.207142857142863
air_00a91d42b08b08d9_2017-05-16,30.52916666666667
air_00a91d42b08b08d9_2017-05-17,24.25
air_00a91d42b08b08d9_2017-05-18,33.83166666666666
air_00a91d42b08b08d9_2017-05-19,36.57333333333334
air_00a91d42b08b08d9_2017-05-20,9.883333333333335
air_00a91d42b08b08d9_2017-05-21,2.4400000000000004
air_00a91d42b08b08d9_2017-05-22,27.207142857142863
air_00a91d42b08b08d9_2017-05-23,30.52916666666667
air_00a91d42b08b08d9_2017-05-24,24.25
air_00a91d42b08b08d9_2017-05-25,33.83166666666666
air_00a91d42b08b08d9_2017-05-26,36.57333333333334
air_00a91d42b08b08d9_2017-05-27,9.883333333333335
air_00a91d42b08b08d9_2017-05-28,2.4400000000000004
air_00a91d42b08b08d9_2017-05-29,27.207142857142863
air_00a91d42b08b08d9_2017-05-30,30.52916666666667
air_00a91d42b08b08d9_2017-05-31,24.25
air_0164b9927d20bcc3_2017-04-23,11.603333333333333
air_0164b9927d20bcc3_2017-04-24,4.946666666666666
air_0164b9927d20bcc3_2017-04-25,8.633333333333335
air_0164b9927d20bcc3_2017-04-26,5.2
air_0164b9927d20bcc3_2017-04-27,9.05
air_0164b9927d20bcc3_2017-04-28,6.511666666666668
air_0164b9927d20bcc3_2017-04-29,4.033333333333333
air_0164b9927d20bcc3_2017-04-30,11.603333333333333
air_0164b9927d20bcc3_2017-05-01,4.786666666666667
air_0164b9927d20bcc3_2017-05-02,8.758333333333333
air_0164b9927d20bcc3_2017-05-03,10.8
air_0164b9927d20bcc3_2017-05-04,8.4
air_0164b9927d20bcc3_2017-05-05,16.6
air_0164b9927d20bcc3_2017-05-06,3.8416666666666663
air_0164b9927d20bcc3_2017-05-07,11.603333333333333
air_0164b9927d20bcc3_2017-05-08,4.946666666666666
air_0164b9927d20bcc3_2017-05-09,7.833333333333333
air_0164b9927d20bcc3_2017-05-10,7.116666666666665
air_0164b9927d20bcc3_2017-05-11,4.716666666666667
air_0164b9927d20bcc3_2017-05-12,6.742619047619049
air_0164b9927d20bcc3_2017-05-13,14.9
air_0164b9927d20bcc3_2017-05-14,11.603333333333333
air_0164b9927d20bcc3_2017-05-15,4.946666666666666
air_0164b9927d20bcc3_2017-05-16,7.65
air_0164b9927d20bcc3_2017-05-17,7.116666666666665
air_0164b9927d20bcc3_2017-05-18,4.716666666666667
air_0164b9927d20bcc3_2017-05-19,6.742619047619049
air_0164b9927d20bcc3_2017-05-20,3.8416666666666663
air_0164b9927d20bcc3_2017-05-21,11.603333333333333
air_0164b9927d20bcc3_2017-05-22,4.946666666666666
air_0164b9927d20bcc3_2017-05-23,7.65
air_0164b9927d20bcc3_2017-05-24,7.116666666666665
air_0164b9927d20bcc3_2017-05-25,4.716666666666667
air_0164b9927d20bcc3_2017-05-26,6.742619047619049
air_0164b9927d20bcc3_2017-05-27,3.8416666666666663
air_0164b9927d20bcc3_2017-05-28,11.603333333333333
air_0164b9927d20bcc3_2017-05-29,4.946666666666666
air_0164b9927d20bcc3_2017-05-30,7.65
air_0164b9927d20bcc3_2017-05-31,7.116666666666665
air_0241aa3964b7f861_2017-04-23,9.310714285714287
air_0241aa3964b7f861_2017-04-24,9.813333333333334
air_0241aa3964b7f861_2017-04-25,9.776666666666667
air_0241aa3964b7f861_2017-04-26,9.313333333333333
air_0241aa3964b7f861_2017-04-27,3.15
air_0241aa3964b7f861_2017-04-28,7.706666666666666
air_0241aa3964b7f861_2017-04-29,6.9
air_0241aa3964b7f861_2017-04-30,9.310714285714287
air_0241aa3964b7f861_2017-05-01,9.546666666666669
air_0241aa3964b7f861_2017-05-02,9.776666666666667
air_0241aa3964b7f861_2017-05-03,11.5
air_0241aa3964b7f861_2017-05-04,6.1
air_0241aa3964b7f861_2017-05-05,8.8
air_0241aa3964b7f861_2017-05-06,11.088333333333333
air_0241aa3964b7f861_2017-05-07,10.541428571428572
air_0241aa3964b7f861_2017-05-08,9.546666666666669
air_0241aa3964b7f861_2017-05-09,9.776666666666667
air_0241aa3964b7f861_2017-05-10,9.218095238095238
air_0241aa3964b7f861_2017-05-11,3.15
air_0241aa3964b7f861_2017-05-12,7.706666666666666
air_0241aa3964b7f861_2017-05-13,11.088333333333333
air_0241aa3964b7f861_2017-05-14,10.541428571428572
air_0241aa3964b7f861_2017-05-15,9.546666666666669
air_0241aa3964b7f861_2017-05-16,9.776666666666667
air_0241aa3964b7f861_2017-05-17,9.218095238095238
air_0241aa3964b7f861_2017-05-18,3.15
air_0241aa3964b7f861_2017-05-19,7.706666666666666
air_0241aa3964b7f861_2017-05-20,11.088333333333333
air_0241aa3964b7f861_2017-05-21,10.541428571428572
air_0241aa3964b7f861_2017-05-22,9.546666666666669
air_0241aa3964b7f861_2017-05-23,9.776666666666667
air_0241aa3964b7f861_2017-05-24,9.218095238095238
air_0241aa3964b7f861_2017-05-25,3.15
air_0241aa3964b7f861_2017-05-26,7.706666666666666
