id,visitors
air_00a91d42b08b08d9_2017-04-23,1.3205810083363434
air_00a91d42b08b08d9_2017-04-24,3.3008261155559797
air_00a91d42b08b08d9_2017-04-25,3.2613933373242845
air_00a91d42b08b08d9_2017-04-26,3.352958101471933
air_00a91d42b08b08d9_2017-04-27,3.4372525266336664
air_00a91d42b08b08d9_2017-04-28,3.6226399022011635
air_00a91d42b08b08d9_2017-04-29,2.1993517098698634
air_00a91d42b08b08d9_2017-04-30,1.3205810083363434
air_00a91d42b08b08d9_2017-05-01,3.270983409305687
air_00a91d42b08b08d9_2017-05-02,3.2228849026107227
air_00a91d42b08b08d9_2017-05-03,3.3679835638391116
air_00a91d42b08b08d9_2017-05-04,3.363898253623135
air_00a91d42b08b08d9_2017-05-05,3.4400338573712945
air_00a91d42b08b08d9_2017-05-06,2.214952433421392
air_00a91d42b08b08d9_2017-05-07,1.22027655845768
air_00a91d42b08b08d9_2017-05-08,3.270983409305687
air_00a91d42b08b08d9_2017-05-09,3.2228849026107227
air_00a91d42b08b08d9_2017-05-10,3.3677010195545423
air_00a91d42b08b08d9_2017-05-11,3.4300906973289
air_00a91d42b08b08d9_2017-05-12,3.6007546820395824
air_00a91d42b08b08d9_2017-05-13,2.214952433421392
air_00a91d42b08b08d9_2017-05-14,1.22027655845768
air_00a91d42b08b08d9_2017-05-15,3.270983409305687
air_00a91d42b08b08d9_2017-05-16,3.2228849026107227
air_00a91d42b08b08d9_2017-05-17,3.3677010195545423
air_00a91d42b08b08d9_2017-05-18,3.4300906973289
air_00a91d42b08b08d9_2017-05-19,3.6007546820395824
air_00a91d42b08b08d9_2017-05-20,2.214952433421392
air_00a91d42b08b08d9_2017-05-21,1.22027655845768
air_00a91d42b08b08d9_2017-05-22,3.270983409305687
air_00a91d42b08b08d9_2017-05-23,3.2228849026107227
air_00a91d42b08b08d9_2017-05-24,3.3677010195545423
air_00a91d42b08b08d9_2017-05-25,3.4300906973289
air_00a91d42b08b08d9_2017-05-26,3.6007546820395824
air_00a91d42b08b08d9_2017-05-27,2.214952433421392
air_00a91d42b08b08d9_2017-05-28,1.22027655845768
air_00a91d42b08b08d9_2017-05-29,3.270983409305687
air_00a91d42b08b08d9_2017-05-30,3.2228849026107227
air_00a91d42b08b08d9_2017-05-31,3.3677010195545423
air_0164b9927d20bcc3_2017-04-23,0.9832904248678481
air_0164b9927d20bcc3_2017-04-24,1.7031020078279953
air_0164b9927d20bcc3_2017-04-25,1.9743308492631273
air_0164b9927d20bcc3_2017-04-26,1.8567179074585485
air_0164b9927d20bcc3_2017-04-27,1.9376694392318565
air_0164b9927d20bcc3_2017-04-28,2.2142086857246315
air_0164b9927d20bcc3_2017-04-29,1.780797044065585
air_0164b9927d20bcc3_2017-04-30,0.9832904248678481
air_0164b9927d20bcc3_2017-05-01,1.9307896474208115
air_0164b9927d20bcc3_2017-05-02,1.9991647364547034
air_0164b9927d20bcc3_2017-05-03,2.2555934866732046
air_0164b9927d20bcc3_2017-05-04,2.018752020015929
air_0164b9927d20bcc3_2017-05-05,2.0492426912660577
air_0164b9927d20bcc3_2017-05-06,1.6757018017481096
air_0164b9927d20bcc3_2017-05-07,0.8092903249260767
air_0164b9927d20bcc3_2017-05-08,1.9277413471752622
air_0164b9927d20bcc3_2017-05-09,2.0907136699680255
air_0164b9927d20bcc3_2017-05-10,2.0805968520003435
air_0164b9927d20bcc3_2017-05-11,1.8470273916071993
air_0164b9927d20bcc3_2017-05-12,2.156532034717085
air_0164b9927d20bcc3_2017-05-13,2.903754433762368
air_0164b9927d20bcc3_2017-05-14,0.8092903249260767
air_0164b9927d20bcc3_2017-05-15,1.9277413471752622
air_0164b9927d20bcc3_2017-05-16,1.8744308428557475
air_0164b9927d20bcc3_2017-05-17,2.0805968520003435
air_0164b9927d20bcc3_2017-05-18,1.8470273916071993
air_0164b9927d20bcc3_2017-05-19,2.156532034717085
air_0164b9927d20bcc3_2017-05-20,1.6757018017481096
air_0164b9927d20bcc3_2017-05-21,0.8092903249260767
air_0164b9927d20bcc3_2017-05-22,1.9277413471752622
air_0164b9927d20bcc3_2017-05-23,1.8744308428557475
air_0164b9927d20bcc3_2017-05-24,2.0805968520003435
air_0164b9927d20bcc3_2017-05-25,1.8470273916071993
air_0164b9927d20bcc3_2017-05-26,2.156532034717085
air_0164b9927d20bcc3_2017-05-27,1.6757018017481096
air_0164b9927d20bcc3_2017-05-28,0.8092903249260767
