id,visitors
air_00a91d42b08b08d9_2017-04-23,2.0819327731092443
air_00a91d42b08b08d9_2017-04-24,23.599789915966387
air_00a91d42b08b08d9_2017-04-25,37.72549019607843
air_00a91d42b08b08d9_2017-04-26,27.735294117647058
air_00a91d42b08b08d9_2017-04-27,34.22138188608777
air_00a91d42b08b08d9_2017-04-28,37.43326330532212
air_00a91d42b08b08d9_2017-04-29,18.125
air_00a91d42b08b08d9_2017-04-30,2.0819327731092443
air_00a91d42b08b08d9_2017-05-01,22.24145658263305
air_00a91d42b08b08d9_2017-05-02,37.18977591036415
air_00a91d42b08b08d9_2017-05-03,27.676470588235293
air_00a91d42b08b08d9_2017-05-04,31.205882352941178
air_00a91d42b08b08d9_2017-05-05,41.001960784313724
air_00a91d42b08b08d9_2017-05-06,9.863165266106442
air_00a91d42b08b08d9_2017-05-07,2.2338935574229697
air_00a91d42b08b08d9_2017-05-08,22.24145658263305
air_00a91d42b08b08d9_2017-05-09,37.18977591036415
air_00a91d42b08b08d9_2017-05-10,28.12892156862745
air_00a91d42b08b08d9_2017-05-11,32.74589169000934
air_00a91d42b08b08d9_2017-05-12,36.436764705882354
air_00a91d42b08b08d9_2017-05-13,9.863165266106442
air_00a91d42b08b08d9_2017-05-14,2.2338935574229697
air_00a91d42b08b08d9_2017-05-15,22.24145658263305
air_00a91d42b08b08d9_2017-05-16,37.18977591036415
air_00a91d42b08b08d9_2017-05-17,28.12892156862745
air_00a91d42b08b08d9_2017-05-18,32.74589169000934
air_00a91d42b08b08d9_2017-05-19,36.436764705882354
air_00a91d42b08b08d9_2017-05-20,9.863165266106442
air_00a91d42b08b08d9_2017-05-21,2.2338935574229697
air_00a91d42b08b08d9_2017-05-22,22.24145658263305
air_00a91d42b08b08d9_2017-05-23,37.18977591036415
air_00a91d42b08b08d9_2017-05-24,28.12892156862745
air_00a91d42b08b08d9_2017-05-25,32.74589169000934
air_00a91d42b08b08d9_2017-05-26,36.436764705882354
air_00a91d42b08b08d9_2017-05-27,9.863165266106442
air_00a91d42b08b08d9_2017-05-28,2.2338935574229697
air_00a91d42b08b08d9_2017-05-29,22.24145658263305
air_00a91d42b08b08d9_2017-05-30,37.18977591036415
air_00a91d42b08b08d9_2017-05-31,28.12892156862745
air_0164b9927d20bcc3_2017-04-23,6.649159663865546
air_0164b9927d20bcc3_2017-04-24,5.838235294117647
air_0164b9927d20bcc3_2017-04-25,7.985294117647059
air_0164b9927d20bcc3_2017-04-26,6.464705882352941
air_0164b9927d20bcc3_2017-04-27,8.620915032679738
air_0164b9927d20bcc3_2017-04-28,7.234803921568628
air_0164b9927d20bcc3_2017-04-29,4.8655462184873945
air_0164b9927d20bcc3_2017-04-30,6.649159663865546
air_0164b9927d20bcc3_2017-05-01,5.784313725490196
air_0164b9927d20bcc3_2017-05-02,8.450980392156865
air_0164b9927d20bcc3_2017-05-03,10.529411764705882
air_0164b9927d20bcc3_2017-05-04,9.117647058823529
air_0164b9927d20bcc3_2017-05-05,13.705882352941176
air_0164b9927d20bcc3_2017-05-06,5.073144257703081
air_0164b9927d20bcc3_2017-05-07,8.528711484593838
air_0164b9927d20bcc3_2017-05-08,5.862745098039215
air_0164b9927d20bcc3_2017-05-09,7.818627450980394
air_0164b9927d20bcc3_2017-05-10,9.046638655462187
air_0164b9927d20bcc3_2017-05-11,4.976307189542484
air_0164b9927d20bcc3_2017-05-12,7.4015406162465
air_0164b9927d20bcc3_2017-05-13,14.382352941176471
air_0164b9927d20bcc3_2017-05-14,8.528711484593838
air_0164b9927d20bcc3_2017-05-15,5.862745098039215
air_0164b9927d20bcc3_2017-05-16,7.853431372549021
air_0164b9927d20bcc3_2017-05-17,9.046638655462187
air_0164b9927d20bcc3_2017-05-18,4.976307189542484
air_0164b9927d20bcc3_2017-05-19,7.4015406162465
air_0164b9927d20bcc3_2017-05-20,5.073144257703081
air_0164b9927d20bcc3_2017-05-21,8.528711484593838
air_0164b9927d20bcc3_2017-05-22,5.862745098039215
air_0164b9927d20bcc3_2017-05-23,7.853431372549021
air_0164b9927d20bcc3_2017-05-24,9.046638655462187
air_0164b9927d20bcc3_2017-05-25,4.976307189542484
air_0164b9927d20bcc3_2017-05-26,7.4015406162465
air_0164b9927d20bcc3_2017-05-27,5.073144257703081
air_0164b9927d20bcc3_2017-05-28,8.528711484593838
air_0164b9927d20bcc3_2017-05-29,5.862745098039215
air_0164b9927d20bcc3_2017-05-30,7.853431372549021
air_0164b9927d20bcc3_2017-05-31,9.046638655462187
air_0241aa3964b7f861_2017-04-23,10.899964985994398
air_0241aa3964b7f861_2017-04-24,9.558963585434174
air_0241aa3964b7f861_2017-04-25,9.284033613445377
air_0241aa3964b7f861_2017-04-26,9.616036414565826
air_0241aa3964b7f861_2017-04-27,2.5430672268907566
air_0241aa3964b7f861_2017-04-28,6.635434173669467
air_0241aa3964b7f861_2017-04-29,8.823529411764707
air_0241aa3964b7f861_2017-04-30,10.899964985994398
air_0241aa3964b7f861_2017-05-01,9.558963585434174
air_0241aa3964b7f861_2017-05-02,9.254621848739495
air_0241aa3964b7f861_2017-05-03,14.764705882352942
air_0241aa3964b7f861_2017-05-04,5.147058823529412
air_0241aa3964b7f861_2017-05-05,9.617647058823529
air_0241aa3964b7f861_2017-05-06,10.396848739495798
air_0241aa3964b7f861_2017-05-07,11.645553221288514
air_0241aa3964b7f861_2017-05-08,9.558963585434174
air_0241aa3964b7f861_2017-05-09,9.254621848739495
air_0241aa3964b7f861_2017-05-10,9.096078431372549
air_0241aa3964b7f861_2017-05-11,3.2930672268907566
air_0241aa3964b7f861_2017-05-12,6.635434173669467
air_0241aa3964b7f861_2017-05-13,10.396848739495798
air_0241aa3964b7f861_2017-05-14,11.645553221288514
air_0241aa3964b7f861_2017-05-15,9.558963585434174
air_0241aa3964b7f861_2017-05-16,9.254621848739495
air_0241aa3964b7f861_2017-05-17,9.096078431372549
air_0241aa3964b7f861_2017-05-18,3.2930672268907566
air_0241aa3964b7f861_2017-05-19,6.635434173669467
air_0241aa3964b7f861_2017-05-20,10.396848739495798
air_0241aa3964b7f861_2017-05-21,11.645553221288514
air_0241aa3964b7f861_2017-05-22,9.558963585434174
air_0241aa3964b7f861_2017-05-23,9.254621848739495
air_0241aa3964b7f861_2017-05-24,9.096078431372549
air_0241aa3964b7f861_2017-05-25,3.2930672268907566
air_0241aa3964b7f861_2017-05-26,6.635434173669467
air_0241aa3964b7f861_2017-05-27,10.396848739495798
air_0241aa3964b7f861_2017-05-28,11.645553221288514
air_0241aa3964b7f861_2017-05-29,9.558963585434174
air_0241aa3964b7f861_2017-05-30,9.254621848739495
air_0241aa3964b7f861_2017-05-31,9.096078431372549
air_0328696196e46f18_2017-04-23,9.116176470588234
air_0328696196e46f18_2017-04-24,5.044117647058823
air_0328696196e46f18_2017-04-25,4.557352941176471
air_0328696196e46f18_2017-04-26,12.508333333333333
air_0328696196e46f18_2017-04-27,10.691456582633052
air_0328696196e46f18_2017-04-28,14.219607843137254
air_0328696196e46f18_2017-04-29,5.823529411764706
air_0328696196e46f18_2017-04-30,9.116176470588234
air_0328696196e46f18_2017-05-01,4.946078431372548
air_0328696196e46f18_2017-05-02,4.66029411764706
air_0328696196e46f18_2017-05-03,11.473039215686276
air_0328696196e46f18_2017-05-04,17.529411764705884
air_0328696196e46f18_2017-05-05,5.4411764705882355
air_0328696196e46f18_2017-05-06,7.984803921568626
air_0328696196e46f18_2017-05-07,9.3609243697479
air_0328696196e46f18_2017-05-08,4.946078431372548
air_0328696196e46f18_2017-05-09,4.66029411764706
air_0328696196e46f18_2017-05-10,11.848202614379083
air_0328696196e46f18_2017-05-11,10.691456582633052
air_0328696196e46f18_2017-05-12,13.825
air_0328696196e46f18_2017-05-13,7.984803921568626
air_0328696196e46f18_2017-05-14,9.3609243697479
air_0328696196e46f18_2017-05-15,4.946078431372548
air_0328696196e46f18_2017-05-16,4.66029411764706
air_0328696196e46f18_2017-05-17,11.848202614379083
air_0328696196e46f18_2017-05-18,10.691456582633052
air_0328696196e46f18_2017-05-19,13.825
air_0328696196e46f18_2017-05-20,7.984803921568626
air_0328696196e46f18_2017-05-21,9.3609243697479
